anime_id,name,genre,type,rating,members
26223,Shin-chan ga Naita!,"Drama, Kids",Manga,6.83,55
26157,Shin-chan no Sanrinsha,"Historical, Kids",Manga,6.67,67
7052,Shinshuu Sudama-hen,"Action, Historical, Martial Arts, Samurai, Seinen",Manga,6.41,252
26263,Shiokari Touge,"Drama, Kids",Manga,6,45
13449,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,"Mecha, Sports",Manga,6.94,137
30939,Shiranpuri,"Drama, School",Manga,6.18,155
2712,Shiratori Reiko de Gozaimasu!,"Comedy, Romance",Manga,5.44,158
6091,Shiritsu Tantai: Toki Shouzou Trouble Note - Hard &amp; Loose,"Action, Mystery",Manga,5.96,152
9349,Shizukanaru Don: Yakuza Side Story,"Action, Comedy, Drama, Seinen",Manga,5.67,130
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,Manga,4.91,92
10369,Shougeki Shinsengumi,"Comedy, Historical",Manga,6.26,84
7092,Shoujo Fight: Norainu-tachi no Odekake,"Comedy, School, Seinen, Sports",Manga,5.14,358
33199,Shounen Ashibe,Comedy,Manga,6,52
32884,Shounen Ashibe 2: Ashibe no Kanashii Yume,"Comedy, Slice of Life",Manga,5,38
33200,Shounen Ashibe Anzen Kyouiku Anime,Kids,Manga,5.6,43
26151,Shounen H ga Mita Sensou,"Historical, Kids",Manga,5.6,49
30940,Shounen Muku Hatojuu Monogatari,"Drama, Kids",Manga,6,37
31321,Shounen to Sakura,"Drama, Historical, Kids",Manga,6.83,49
24085,Shura ga Yuku,"Drama, Seinen",Manga,5.4,75
30982,Shutter Chance,"Drama, Kids",Manga,4.75,42
2101,Singles,"Romance, Shoujo",Manga,5.32,161
26321,Soba no Hana Saita Hi,"Drama, Kids",Manga,6.2,45
28573,Somei-ka no Hi no Youjin: Bouka no Tebiki Katei-hen,"Drama, Kids",Manga,7.33,38
28555,Son Gokuu no Hi no Youjin,"Drama, Fantasy, Kids",Manga,8,53
30933,Son Gokuu no Koutsuu Rule Shugyou Chuu,"Drama, Fantasy, Kids",Manga,7,39
21517,Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,Kids,Manga,4.73,64
21973,Sore Ike! Anpanman: Anpanman to Oyakusoku,"Comedy, Fantasy, Kids",Manga,5.07,72
27373,Sore Ike! Anpanman: Otanjoubi Series,"Comedy, Fantasy, Kids",Manga,5.64,66
21975,Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne,"Comedy, Fantasy, Kids",Manga,5.74,76
9965,Soukou Kyojin Z-Knight,Mecha,Manga,5.13,110
30762,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,Slice of Life,Manga,4.93,52
31005,Souta no Chikai: Sabetsu ni Makenai Chikara,"Drama, Historical, Kids",Manga,6.6,46
15111,Spy Penguin,Kids,Manga,6,81
18703,Star Dust,"Sci-Fi, Space",Manga,5.26,96
9500,Starlight Scramble Renai Kouhosei,"Action, Romance, Sci-Fi",Manga,5.94,141
3497,Steady x Study,Romance,Manga,4.7,310
17991,Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite,"Comedy, Ecchi, Game",Manga,5.76,161
17989,Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong,"Comedy, Ecchi, Fantasy, Game",Manga,5,130
26035,Sweet Spot,Comedy,Manga,7,59
30961,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,Slice of Life,Manga,4.4,45
30284,Taabou no Ganbaru Sengen,Kids,Manga,3.67,44
26261,Tabi no Kisetsu,"Drama, Kids",Manga,7,51
26219,Tabidachi no Hi ni,"Drama, Kids",Manga,8.33,44
18629,Taiheiyou ni Kakeru Niji,"Drama, Kids, Slice of Life",Manga,5.44,79
18567,Taiman Blues: Ladies-hen - Mayumi,Shounen,Manga,4.93,99
18569,Taiman Blues: Shimizu Naoto-hen,Shounen,Manga,4.85,104
30754,Tamagotchi! x Himitsukessha Taka no Tsume,"Comedy, Parody",Manga,7.13,56
26093,"Tanbai Haru, Tookaraji","Drama, Kids",Manga,5.25,50
21869,Tarepanda,Music,Manga,5.81,118
26311,Tasukeai no Rekishi: Inochi Hoken no Hajimari,"Drama, Historical, Kids",Manga,5.62,72
26269,Tegami,"Drama, Historical, Kids",Manga,7,72
33822,Ten ni Yaka Reru: E ni Yoru Shougen,"Drama, Historical",Manga,7,20
31861,Tenchi Muyou! Ryououki 4th Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",Manga,8,1602
5986,Tengai Makyou: Jiraiya Oboro-hen,"Adventure, Fantasy",Manga,6.85,158
26273,Tenka wo Mezashita Sannin no Bushou,"Drama, Historical, Kids, Samurai",Manga,7.67,52
26239,Tenki ni Naare,"Drama, Historical, Kids, Space",Manga,7.75,47
23723,Teppen,"Action, Comedy",Manga,4.69,86
33077,Terajima-chou Kidan: Ginnagashi,Historical,Manga,7,34
7982,Tetsuro no Kanata,Adventure,Manga,5.87,340
7459,The Collected Animations of ICAF (2001-2006),"Fantasy, Mystery",Manga,5.57,146
12401,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",Manga,4.85,162
27839,Ticonderonga no Iru Umi,"Drama, Historical, Kids",Manga,8.33,59
20111,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,"Adventure, Sci-Fi",Manga,6,69
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,"Drama, Kids",Manga,4,38
26339,Tobidashicha dame!,"Drama, Kids",Manga,6.5,44
17201,Toki no Daichi: Hana no Oukoku no Majo,"Adventure, Fantasy",Manga,6,71
19513,Toki-iro Kaima,"Horror, Shounen",Manga,5.13,97
32799,Tokio Heidi: Mainichi no Kodomo Uta,"Kids, Music",Manga,5,44
26275,Tokugawa Iemitsu to Edo Bakufu,"Drama, Historical, Kids, Samurai",Manga,6.33,50
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",Manga,6.8,52
9825,Tonari no Tokoro,Comedy,Manga,6.78,126
12657,Tongari Boushi no Memole: Marielle no Housekibako,"Fantasy, Magic, Shoujo",Manga,6.4,185
23769,Toppuku Kyousou Kyoku,"Comedy, Shounen",Manga,5.54,63
12905,Tsuki ga Noboru made ni,"Drama, Historical",Manga,5.88,133
32598,Tsukushi no Iwai,Historical,Manga,6.5,37
6273,Tsuyu no Hito Shizuku,Historical,Manga,6.5,181
4131,Twin Bee Paradise,"Action, Adventure",Manga,6.66,176
12899,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",Manga,5.83,152
17649,Udauda Yatteru Hima wa Nee!,"Action, Comedy, School, Shounen",Manga,6.36,122
19059,UFO Nitsukamatta Kodomo-tachi,Kids,Manga,5.42,68
8346,Ukkari Pénélope Manga,Fantasy,Manga,5.93,100
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",Manga,5.25,123
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,"Action, Sci-Fi, Shounen, Space, Super Power",Manga,6.56,147
30977,Umi no Koumori,"Drama, Kids",Manga,6,32
30931,Usagi to Kame no Koutsuu Anzen,"Drama, Fantasy, Kids",Manga,6,33
12833,Ushiro no Hyakutarou,"Horror, School, Supernatural",Manga,5.85,89
27851,Ushiro no Seki no Ochiai-kun,"Kids, School",Manga,5.67,55
13303,Usogui,"Game, Psychological, Seinen",Manga,5.64,867
30941,Utsukushii Message,"Drama, Kids",Manga,8.33,37
6528,Utsurun Desu.,Comedy,Manga,6.41,177
30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",Manga,5.57,66
22561,Virtual Star 2000,Action,Manga,5.43,75
21161,Wansa-kun Manga,"Comedy, Kids",Manga,6.57,62
30974,Wasurerumonka!,"Drama, Kids",Manga,6,42
22279,Watashitachi no Kurashi to Doboku,"Historical, Kids, Samurai",Manga,6,71
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,"Comedy, Kids",Manga,6.17,56
12005,What&#039;s Michael?,Comedy,Manga,5.71,173
12037,What&#039;s Michael? 2,Comedy,Manga,6.14,101
33744,Yahabe,"Game, Shounen, Supernatural",Manga,5,34
12795,Yajikita Gakuen Douchuuki,"Adventure, Martial Arts, School, Shoujo",Manga,5.91,255
26313,Yakusoku: Africa Mizu to Midori,"Drama, Kids",Manga,9.25,53
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,"Drama, Kids",Manga,6,56
28557,Yamete! Writer Asobi: Doubutsu Mura no Shoubou-tai Shutsu Dou,"Drama, Kids",Manga,8.67,40
23767,Yamiyo no Jidaigeki (Manga),"Historical, Horror",Manga,4.33,74
17471,Yanase Takashi Märchen Gekijou,Kids,Manga,7,68
12791,Yankee Reppuu-tai,"Adventure, Drama, Shounen",Manga,5.88,110
30969,Yasashii Ookami,Kids,Manga,4,36
25815,Yokohama Bakkure-tai,"Action, Comedy, Romance, Shounen",Manga,7.5,83
10113,Yokohama Meibutsu: Otoko Katayama-gumi!,"Action, School, Shounen",Manga,6.53,150
31317,Yonimo Kimyou na Man☆Gatarou,Comedy,Manga,5.33,45
26113,Yooidon!,"Drama, Kids",Manga,7.5,42
26097,Yume no Tsuzuki,"Drama, Kids",Manga,8.67,53
26307,"Yume, Sora Takaku","Drama, Kids",Manga,7,43
12769,Yumemakura Baku Twilight Gekijou,"Horror, Psychological",Manga,5.14,307
30998,Yuujou no Kickoff,"Drama, Kids, Sports",Manga,6,35
30763,Yuuki no Omamori,"Drama, Kids",Manga,6.42,101
6272,Zakuro Yashiki,Historical,Manga,6.21,531
19717,Zoku Naniwa Yuukyouden,"Action, Comedy",Manga,5.1,78
12759,Zoku Zoku Mura no Obaketachi,Fantasy,Manga,6.33,76
30089,Zombie Clay Animation: Life of the Dead,"Comedy, Horror",Manga,4.95,125
28543,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,"Drama, Kids",Manga,5.83,50
18967,Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken,"Comedy, Historical, Sci-Fi",Manga,6.13,76
34465,Ao no Exorcist Manga,"Action, Demons, Fantasy, Shounen, Supernatural",Manga,,7013
33564,Armed Blue: Gunvolt,"Action, Sci-Fi, Super Power",Manga,,2549
33071,Bungou Stray Dogs Manga,"Mystery, Seinen, Supernatural",Manga,,8350
28377,Choujikuu Robo Meguru,"Comedy, Mecha",Manga,,713
34008,Days Manga,"School, Shounen, Sports",Manga,,3156
30532,Gundam Build Fighters Manga,"Action, Mecha, Sci-Fi",Manga,,1370
34016,Hatsukoi Monster Manga,"Comedy, Romance, School, Shoujo",Manga,,2673
34125,High School Fleet Manga,"Action, Military, School",Manga,,3857
33797,ID-0,Mecha,Manga,,292
33191,Kishibe Rohan wa Ugokanai,"Action, Adventure, Mystery, Supernatural",Manga,,2607
34151,Landreaall,"Action, Adventure, Fantasy, Martial Arts, Romance",Manga,,414
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","Comedy, Slice of Life",Manga,,10823
33949,Oshiete! Galko-chan (Manga),"Comedy, School, Slice of Life",Manga,,5179
33013,Super Lovers Manga,"Comedy, Drama, Romance, Shounen Ai",Manga,,5210
21305,Trick or Alice,Fantasy,Manga,,4481
23275,Tsubu★Doll,Music,Manga,,1060
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",Manga,,2058
32012,Utakata Overdrive,"Fantasy, Music",Manga,,649
2238,Fuyu no Semi,"Drama, Historical, Romance, Samurai, Yaoi",Manga,7.74,12270
8634,Koisuru Boukun,"Comedy, Romance, Yaoi",Manga,7.59,31195
10048,Fuyu no Semi: Tokubetsu Henshuuhan,"Action, Drama, Historical, Military, Samurai, Yaoi",Manga,7.44,2322
719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",Manga,7.37,20964
5774,Seitokaichou ni Chuukoku,"Comedy, Drama, Romance, School, Yaoi",Manga,7.36,23730
3210,Ikoku Irokoi Romantan,"Comedy, Romance, Yaoi",Manga,7.25,24223
5902,Hyakujitsu no Bara,"Drama, Yaoi",Manga,7.06,17362
3375,Kirepapa.,"Comedy, Drama, Romance, Yaoi",Manga,7.02,30628
5719,Sex Pistols,"Comedy, Drama, Supernatural, Yaoi",Manga,7,15885
747,Haru wo Daite Ita,"Drama, Romance, Yaoi",Manga,6.99,15269
5784,Ai no Kusabi (2012),"Drama, Romance, Sci-Fi, Yaoi",Manga,6.97,17943
734,Kizuna: Koi no kara Sawagi,"Drama, Romance, Yaoi",Manga,6.94,4127
2417,Saigo no Door wo Shimero!,"Comedy, Drama, Romance, Yaoi",Manga,6.76,9076
9761,Finder Series,"Action, Drama, Yaoi",Manga,6.7,8792
1041,Zetsuai 1989,"Drama, Music, Romance, Sports, Yaoi",Manga,6.69,7117
1042,Bronze: Zetsuai Since 1989,"Drama, Music, Romance, Sports, Yaoi",Manga,6.67,6824
2148,Okane ga Nai,"Drama, Romance, Yaoi",Manga,6.58,27367
746,Papa to Kiss in the Dark,"Comedy, Drama, Romance, Yaoi",Manga,6.47,28620
733,Kizuna,"Drama, Romance, Yaoi",Manga,6.46,6547
8339,Kachou no Koi,"Comedy, Romance, Yaoi",Manga,6.43,6890
8577,Aki-Sora: Yume no Naka,"Ecchi, Romance, Seinen, Yuri",Manga,6.41,37519
9232,Yebisu Celebrities 1st,Yaoi,Manga,6.08,5082
1496,Fushigi no Kuni no Miyuki-chan,"Comedy, Ecchi, Fantasy, Shoujo Ai, Yuri",Manga,6,7240
2218,Fujimi 2-choume Koukyougakudan,"Drama, Music, Psychological, Romance, Slice of Life, Yaoi",Manga,5.72,4981
2169,Ice,"Action, Military, Sci-Fi, Shoujo Ai, Yuri",Manga,5.68,5247
4149,Body Jack: Tanoshii Yutai Ridatsu,"Comedy, Ecchi, Yuri",Manga,5.51,1073
9600,G-Taste (2010),"Ecchi, Yuri",Manga,5.49,1445
2592,Kimera,"Action, Horror, Sci-Fi, Supernatural, Vampire, Yaoi",Manga,5.29,3374
730,Houkago no Shokuinshitsu,"Drama, Romance, Yaoi",Manga,5.23,4550
6546,Pico: My Little Summer Story,Yaoi,Manga,5.21,5551
21329,Mushishi Manga: Hihamukage,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Manga,8.66,49036
24687,Mushishi Zoku Shou: Odoro no Michi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Manga,8.54,34011
10863,Steins;Gate: Oukoubakko no Poriomania,"Sci-Fi, Thriller",Manga,8.46,159548
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Manga,8.39,47840
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Manga,8.37,27213
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Manga,8.34,31856
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Manga,8.34,22900
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Manga,8.34,38147
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Manga,8.32,106382
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Manga,8.31,14002
3901,Baccano! Mangas,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Manga,8.29,100412
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Manga,8.29,17247
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Manga,8.27,24707
26213,Free!: Eternal Summer Manga,"Comedy, School, Slice of Life",Manga,8.23,36091
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Manga,8.23,20157
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Manga,8.22,55247
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Manga,8.2,9500
25313,Gintama: Jump Festa 2014 Manga,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Manga,8.2,13764
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Manga,8.19,21435
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Manga,8.19,14728
16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Manga,8.19,106989
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Manga,8.16,11961
32122,Gintama: Jump Festa 2015 Manga,"Action, Comedy, Historical, Parody, Samurai, Shounen",Manga,8.15,7923
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Manga,8.14,160423
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Manga,8.13,29331
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Manga,8.12,16614
6421,Fullmetal Alchemist: Brotherhood Mangas,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Manga,8.11,67962
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Manga,8.1,29969
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Manga,8.09,136135
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",Manga,8.09,13901
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Manga,8.09,30516
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Manga,8.07,41760
11113,Usagi Drop Mangas,"Josei, Slice of Life",Manga,8.07,36351
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,Manga,8.05,70039
8408,Durarara!! Mangas,"Action, Comedy, Supernatural",Manga,8.04,103105
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Drama, Romance, School",Manga,8.02,138364
8310,Magic Kaito,"Adventure, Comedy, Romance, Shounen",Manga,8.02,27274
27633,Gekkan Shoujo Nozaki-kun Mangas,"Comedy, Romance, School",Manga,8,52672
17273,Hetalia: The Beautiful World Mangas,"Comedy, Historical, Parody",Manga,8,8644
30311,Kuroko no Basket 3rd Season NG-shuu,"Comedy, Sports",Manga,7.98,10778
22673,Kuroko no Basket 2nd Season NG-shuu,"Comedy, Sports",Manga,7.97,20477
7304,Detective Conan Manga 08: Time Travel of the Silver Sky,"Adventure, Mystery",Manga,7.95,6515
12893,Danshi Koukousei no Nichijou Mangas,"Comedy, School, Shounen, Slice of Life",Manga,7.94,49891
9563,Hidamari Sketch x ☆☆☆ Mangas,"Comedy, School, Slice of Life",Manga,7.94,8734
20517,Little Busters!: EX,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Manga,7.94,26709
20159,Pokemon: The Origin,"Action, Adventure, Comedy, Fantasy, Kids",Manga,7.94,85947
8038,Nodame Cantabile Finale Manga,"Comedy, Josei, Music, Romance",Manga,7.93,23388
6154,Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,"Adventure, Sci-Fi, Shounen",Manga,7.93,4975
10083,Shiki Mangas,"Horror, Mystery, Supernatural, Vampire",Manga,7.93,37657
31711,To LOVE-Ru Darkness 2nd Mangas,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",Manga,7.93,22487
34036,Detective Conan: Episode One - Chiisaku Natta Meitantei,"Adventure, Comedy, Mystery, Police, Shounen",Manga,8.1,2493
30745,Kyoukai no Kanata Manga: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,Music,Manga,7.92,10306
6591,Rurouni Kenshin DVD-BOX Manga Ending,"Historical, Romance",Manga,7.92,9695
11237,Hidamari Sketch x SP,"Comedy, School, Slice of Life",Manga,7.9,7999
13629,Furiko,"Drama, Music, Romance, Slice of Life",Manga,7.89,8809
4886,InuYasha: Kuroi Tessaiga,"Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",Manga,7.89,16373
9734,K-On!!: Keikaku!,"Comedy, Music, School, Slice of Life",Manga,7.89,50496
6115,Lupin III vs. Detective Conan,"Action, Adventure, Comedy, Mystery, Shounen",Manga,7.89,15220
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,"Action, Mystery, Supernatural",Manga,7.88,22774
10497,Hetalia World Series Mangas,"Comedy, Historical, Parody",Manga,7.88,14348
6862,K-On!: Live House!,"Comedy, Music, School, Slice of Life",Manga,7.88,70787
33994,Servamp Mangas,Comedy,Manga,7.88,5973
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,"Comedy, School, Shounen, Sports",Manga,7.86,20397
4454,Macross F: Close Encounter - Deculture Edition,"Action, Mecha, Military, Music, Sci-Fi, Space",Manga,7.86,8911
16239,One Piece: Episode of Luffy - Hand Island no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Manga,7.86,21489
31772,One Punch Man Mangas,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",Manga,7.86,75502
7305,Detective Conan Manga 10: Promo Manga,"Adventure, Comedy, Mystery, Police, Shounen",Manga,7.85,4069
644,Hachimitsu to Clover Mangas,"Comedy, Drama, Josei, Romance, Slice of Life",Manga,7.85,21164
2994,Death Note Rewrite,"Mystery, Police, Psychological, Supernatural, Thriller",Manga,7.84,88699
15487,Kuroko no Basket NG-shuu,"Comedy, School, Shounen, Sports",Manga,7.84,32215
30902,Yuru Yuri Nachuyachumi!+,"Comedy, Shoujo Ai, Slice of Life",Manga,7.84,19586
1719,Rozen Maiden: Ouvertüre,"Action, Comedy, Drama, Magic, Seinen",Manga,7.83,44388
985,Dragon Ball Z Manga 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"Adventure, Drama, Fantasy, Shounen",Manga,7.82,43673
6984,Hidamari Sketch x 365 Mangas,"Comedy, School, Slice of Life",Manga,7.82,10720
21659,Kill la Kill Manga,"Action, Comedy, School, Super Power",Manga,7.82,83795
19671,Free!: FrFr - Short Manga,"Comedy, Sports",Manga,7.8,35956
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery, Police, Shounen",Manga,7.8,3735
9062,Angel Beats! Mangas,"Action, Comedy, School, Supernatural",Manga,7.79,139013
13403,Inu x Boku SS Manga,"Comedy, Shounen, Supernatural",Manga,7.79,46803
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Manga,7.78,51688
23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Manga,7.78,42344
1418,Lupin III: Episode 0 &quot;First Contact&quot;,"Action, Adventure, Comedy, Mystery, Shounen",Manga,7.78,4499
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Manga,7.78,11922
24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Manga,7.76,20622
7471,Detective Conan Manga 09: Promo Manga,"Adventure, Comedy, Mystery, Police, Shounen",Manga,7.75,4172
986,Dragon Ball Z Manga 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Manga,7.75,46276
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Manga,7.75,19211
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Manga,7.75,17443
1830,Utawarerumono Mangas,"Action, Comedy, Drama, Fantasy",Manga,7.75,11149
7303,Detective Conan: Black History,"Adventure, Comedy, Mystery, Police, Shounen",Manga,7.74,3603
9136,Kuroshitsuji II Mangas,"Comedy, Fantasy, Parody, Shounen, Supernatural",Manga,7.73,60899
2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Manga,7.72,7174
32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Manga,7.72,13126
10471,Ie Naki Ko Remi Mangas,"Adventure, Drama",Manga,7.72,781
33157,Tanaka-kun wa Itsumo Kedaruge Mangas,"Comedy, School, Slice of Life",Manga,7.72,5400
3090,Aa! Megami-sama!: Tatakau Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",Manga,7.71,18465
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Manga,7.71,31262
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Manga,7.71,14703
10935,Hourou Musuko Mangas,"Drama, School",Manga,7.7,4714
23301,Pokemon XY: Mega Evolution,"Action, Adventure, Comedy, Fantasy, Kids",Manga,7.7,10227
12725,Initial D: Project D to the Next Stage - Project D e Mukete,"Action, Cars, Drama, Seinen, Sports",Manga,7.69,3150
6793,Kuroshitsuji Manga,"Comedy, Demons, Parody",Manga,7.69,53706
32365,Boruto: Naruto the Manga - Naruto ga Hokage ni Natta Hi,"Action, Comedy, Martial Arts, Shounen, Super Power",Manga,7.68,16868
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Manga,7.68,17166
1478,City Hunter: Goodbye My Sweetheart,"Adventure, Comedy, Shounen",Manga,7.67,2832
9396,Mitsudomoe Manga,"Comedy, School, Slice of Life",Manga,7.67,11354
31552,Durarara!!x2 Ten: Onoroke Chakapoko,"Action, Mystery, Supernatural",Manga,7.66,16171
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody",Manga,7.66,5508
4182,Darker than Black: Kuro no Keiyakusha Manga,"Comedy, Parody, Sci-Fi",Manga,7.65,87609
